Wavelength,Ethanol_2.5_5,Ethanol_5_5,Ethanol_5_10,0_Hg_2.5_5,0_Hg_5_5,0_Hg_5_10,0.001_Hg_2.5_5,0.001_Hg_5_5,0.001_Hg_5_10,0.0025_Hg_2.5_5,0.0025_Hg_5_5,0.0025_Hg_5_10,0.004_Hg_2.5_5,0.004_Hg_5_5,0.004_Hg_5_10,0.006_Hg_2.5_5,0.006_Hg_5_5,0.006_Hg_5_10,0.0125_Hg_2.5_5,0.0125_Hg_5_5,0.0125_Hg_5_10,0.013_Hg_2.5_5,0.013_Hg_5_5,0.013_Hg_5_10,0.016_Hg_2.5_5,0.016_Hg_5_5,0.016_Hg_5_10,0.0175_Hg_2.5_5,0.0175_Hg_5_5,0.0175_Hg_5_10,0.008_Hg_2.5_5,0.008_Hg_5_5,0.008_Hg_5_5,0.009_Hg_2.5_5,0.009_Hg_5_5,0.009_Hg_5_10
667,0.050945029,0.060554679,0.105243079,0.093365923,0.756265461,2.34284234,0.197253242,0.519901037,2.206938267,0.050531425,0.373796225,1.230717659,0.107613228,0.16222389,1.484192967,0,0.270465225,0.946288168,4.798127174,24.89143562,91.26880646,5.549529552,25.02250481,96.46537781,6.71765852,29.82157898,111.3843536,5.936177254,29.43086433,113.8230133,3.584437132,15.11739922,57.98042679,4.538693428,19.62247849,69.60523224
668,-0.067961901,-0.026204763,0.132104754,0.143624753,0.623654604,2.224003553,0.169485778,0.632397354,2.379508972,0.032696567,0.581072867,1.528604388,0.083609246,0.316023022,1.033213258,0.066651672,0.227066308,1.089690924,5.438297272,23.80675316,87.33100128,5.275901318,24.00032043,94.65415192,5.845526218,29.50845337,107.7267227,6.674175739,27.97768021,107.3562698,3.679821491,14.04621887,56.15966415,3.284113646,18.77657509,66.42536926
669,0.075728253,0.052515496,0.170552194,0.227153599,0.423756868,2.195971012,0.115816377,0.410057455,2.123029232,0.082074851,0.158939675,1.445153117,0.025212202,0.519307315,1.446612954,0,0.240891695,0.923524082,4.284048557,22.68800354,85.75147247,4.815078735,24.28966904,91.70838928,6.25906086,27.96881866,104.9138565,5.710632801,27.75091553,104.3934402,2.763725996,14.4316349,54.9952507,3.635280132,17.86558914,62.98384094
670,0.075554058,0.033043653,0.123082504,0.209886491,0.676697731,2.163686514,0.074086264,0.607749462,1.779466152,0.008244432,0.370779902,1.402816415,0.107969835,0.280024678,1.243231177,0.052323606,0.228912279,1.091043711,4.881179333,21.34056473,83.39665985,5.128796577,22.79367638,84.66643524,6.282802105,27.58701324,99.86611176,6.032004833,27.05905724,100.7327118,2.883659124,13.747715,52.8353157,3.369959831,16.00863266,67.84023285
671.0100098,0.008403079,-0.026376873,0.106036104,0.109250128,0.564269662,2.29292798,0.139978752,0.550158262,1.906209111,0.016638659,0.447070718,1.262084126,0.150314406,0.296841234,1.601898551,0.090460524,0.42884317,1.059538126,4.890659809,22.8287487,82.42759705,5.643150806,22.67260551,84.82298279,6.334218979,25.73070335,100.7764206,5.675914764,25.90244293,99.64395905,2.461533308,14.37477779,51.57879257,3.174926519,16.53968811,64.94604492
672.0200195,0.008295176,0.033141993,0.084662423,-0.008430068,0.694959223,2.716034889,0.188331634,0.460711211,1.806678772,0.149572477,0.291244149,1.464060307,0.033190612,0.236254573,1.344016194,0.008246742,0.271569938,1.137247443,4.791193485,21.75176239,81.28681183,5.294905186,22.51128769,79.14971924,5.432676792,25.43083572,95.2570343,5.507748127,25.83288574,95.72271729,2.556504488,13.05160141,49.45651245,3.67681241,15.91292572,61.30851746
673.039978,0.076189831,0.019602334,0.13066344,0.102579005,0.786000133,2.477910757,0.091864176,0.42220676,1.925230384,0.10148678,0.4262079,1.098951459,0,0.484068275,1.486041784,0.133281142,0.173535794,0.719132841,4.362906933,21.96998024,76.88705444,4.626196384,20.88330841,79.02729797,5.383602619,24.32614708,93.49598694,5.713853359,25.73531914,93.51679993,2.575812817,13.1909914,45.95792389,3.053217888,14.76241493,58.00669098
674.0499878,0.050259676,0.072354138,0.085738406,0.0916178,0.50774312,1.808019996,0.18121016,0.501710415,2.137718916,0.016827935,0.358453304,1.541249871,0.218774334,0.363508999,1.036255836,0.077098362,0.331088543,0.857638478,3.738769054,20.52160072,75.21773529,4.52229023,22.09706879,77.52245331,5.12079525,23.57071877,90.30030823,5.213122368,25.37434959,90.03453827,2.514443398,12.56553936,46.73589325,3.200282335,16.48624229,57.06860352
675.0700073,-0.033335,-0.033246893,0.156394586,0.016800793,0.371897578,2.017868996,0.110053845,0.389559805,1.62245965,0.133203462,0.30903542,1.52012527,0.090470947,0.393737584,1.29888773,0.116837055,0.109545521,0.948988617,4.135922909,19.55830574,74.33261871,4.747036457,18.60559654,73.86243439,4.526603222,22.92274666,86.40116119,5.170771599,24.00761223,90.75021362,2.422960758,11.68589211,45.63637543,2.672149897,15.85816574,55.20233536
675.9400024,-0.008376122,0.013183742,0.093202852,0.21806775,0.540413857,2.211496115,0.164541349,0.273997635,1.91316092,0.008322861,0.251269579,1.372052789,0.033686765,0.411514431,1.125448227,0.033340558,0.295750141,0.991390526,3.498284101,18.81940269,70.93981171,4.585145473,19.16806412,72.65740967,4.6975317,20.5483017,85.61629486,4.379810333,23.36805534,84.11669159,2.739816189,11.56024075,47.08999252,3.479435921,14.43727398,54.0572052
676.9500122,0.058060929,0.065659016,0.097547017,0.07519488,0.511717022,2.142787695,0.058140017,0.546251535,1.500344992,0.041732393,0.37976259,1.361072063,0,0.29365316,1.083358407,0.084185004,0.145719484,0.840899229,4.354546547,18.60050201,69.603508,3.888077736,19.06240273,71.19860077,4.847656727,21.63850212,85.82313538,5.03555727,21.22497177,81.18951416,2.842510223,11.2435627,43.01235962,3.440531015,13.44121552,52.34859467
677.9699707,0.01658361,0.052870888,0.106250167,0.067766175,0.715467215,1.686104536,0.137488946,0.550792337,1.576179862,0.125845254,0.259968787,1.079207301,0.04321073,0.147618309,1.156238317,0.0423241,0.194310591,1.019077182,4.383135796,17.42376709,65.92952728,4.776670933,19.11910439,70.36253357,6.01588726,22.63637161,80.05884552,4.452397346,21.16868782,79.95090485,2.759623528,11.55992699,42.11221695,3.288321733,13.4547081,49.65498352
678.9799805,-0.008228962,0.019777831,0.186279208,0.178854317,0.628991962,2.138455153,0.074213341,0.462122262,1.327389836,0.140531883,0.485813558,1.180484414,0.101794981,0.295832127,1.297696948,0.008336112,0.222091571,1.177648187,3.357382059,16.23404121,63.32130051,4.192978859,17.8428688,68.39323425,4.130809307,20.05884361,78.48803711,4.064223289,19.55738258,78.52471924,2.263066769,10.63101006,42.30932236,2.390228271,12.6674757,48.4796524
680,-0.024566201,0.019372087,0.135610744,0.100046687,0.522874117,2.01352787,0.033251587,0.40076679,1.620660782,0.008251983,0.241797358,1.015095472,0.068395942,0.479888022,1.001912713,0.058567114,0.416653127,1.09385252,4.092984676,17.40109062,63.26410294,4.583941936,17.70593262,65.27861786,4.054065228,20.36871147,77.74082947,4.432898998,19.26065636,75.23016357,2.976313829,11.46996307,40.72825241,3.408756971,13.09059048,48.77514648
681,0.024604684,0.01958199,-0.006656859,0.118850552,0.543154597,2.239140272,0.041615341,0.45929423,1.854716063,-0.016671807,0.34968093,1.030489206,0.101880543,0.246576265,0.856797934,-0.017129155,0.11918556,0.567408085,3.56880188,16.41023064,59.10449219,4.409267902,17.35362244,66.09077454,4.423135281,18.66670227,73.01315308,4.435967922,19.08939743,75.60771942,2.428220987,10.12070179,38.48077774,2.698997498,12.64662075,46.19683838
682,0.06562864,0.038973443,0.098656952,0.134400711,0.484709054,1.620060563,0.19948633,0.461797625,1.694388866,0.082014941,0.356905073,1.217041135,0.125712365,0.281380624,1.281015396,0.050027516,0.315124005,1.116202593,3.082009792,16.44593239,60.2755127,3.579049349,16.40013504,63.08688354,3.552826405,18.95288658,74.66361237,4.489216805,18.53361511,70.78768921,2.004995823,10.16350842,37.97174835,2.229230881,11.9496479,44.51812744
683,0.057544965,0.073115937,0.079411827,0.067164242,0.225270167,2.007483006,0.108309865,0.427607924,1.61528492,0.073150516,0.187621027,0.89688468,0.08537741,0.310228974,0.962075353,0.146114647,0.369778544,0.70708859,3.953052282,17.38472176,56.61856842,3.201429844,15.90111828,59.3442688,3.623548985,18.48281288,70.49881744,4.638021469,18.87241364,69.77664948,1.904404044,9.729394913,37.77882004,2.37162137,12.02952862,43.69681549
684,0.033113405,-0.006679001,0.032980442,0.132709593,0.565309465,2.183148384,0.185210124,0.591327608,1.519907475,0.041657642,0.250332683,1.499486923,0.083900362,0.215627611,1.175246,-0.033108197,0.146025121,0.748879969,4.016897678,16.03205109,54.90474319,2.705039501,15.26627254,58.36724854,4.030247688,17.74390411,66.5973053,3.664189816,18.36905861,66.87399292,2.160771847,8.967884064,35.01786041,2.454467535,11.04762936,41.90432739
685,0.065622717,-0.019840876,0.02008543,0.074995622,0.509987235,1.729181647,0.008283838,0.47493574,1.833325624,0.074450307,0.200188175,1.334962726,0.100369699,0.321166158,0.797600627,-0.016920473,0.19477728,0.726973474,3.088227987,14.07899857,55.864254,3.61218977,15.20364571,58.12118149,3.561324596,18.66333199,69.37824249,4.5154953,16.05362892,68.57572937,2.29252243,9.678514481,33.2414856,2.555661917,11.5486393,42.08255005
686,0.099472798,0.039659198,0.019521337,0.092794903,0.465125442,1.882743001,0.058428768,0.610120177,1.445322037,0.199473053,0.407724023,1.164060593,0,0.340423316,1.043122292,0.123253904,0.293907404,0.758959711,3.406612158,15.05372143,54.80157471,3.454871178,15.41075802,55.41730499,3.509776592,16.76780128,65.68473816,3.704849958,17.8003273,62.97840118,1.812067628,8.809052467,33.08937454,2.492998838,10.5614748,38.54343796
687,0.04129808,0.033024225,0.168704614,0.126720235,0.349351764,1.972309828,0.067324206,0.456063718,1.221671224,0.21379821,0.231391698,1.239386201,0.09097074,0.146417767,1.072940707,0.092947014,0.262588233,0.673501909,2.742930412,13.68009567,51.25618744,3.413795233,14.32961369,54.43893433,3.29707098,16.27581787,64.12805939,4.074931145,16.37050247,63.66921234,1.746843338,8.486414909,33.49830627,1.979414105,10.52422905,38.60370255
688,0.057189073,0.045655251,0.124554224,0.142484769,0.560333788,1.881583929,0.041929074,0.401759952,1.310493946,0,0.433514625,0.81129992,0.100925997,0.225861087,0.82732302,0.058942404,0.295931906,0.851816416,3.126812458,13.98619747,52.00157547,3.550570011,13.92428112,53.45676041,2.9935956,15.99619865,62.1068573,3.277611256,17.19903374,61.63815308,1.381878376,8.921298027,33.44981003,2.285214663,10.19783688,38.52632523
689,0.065565705,-0.006564738,0.019880189,0.126147956,0.53740257,1.658051252,0.185139984,0.364720643,1.374381423,0.03282132,0.399504364,0.544977009,0.100029171,0.39016512,0.845794499,0.033500277,0.194547311,0.83466512,2.508310795,13.15011978,48.4514122,3.714246035,13.8080349,52.84403992,3.745073557,16.83342361,59.93730927,3.683119059,15.92246437,60.02624893,1.861005664,8.095312119,31.7337513,2.037801266,10.50091934,38.64880753
690,0.057132129,0.013120605,0.107085735,0.140768096,0.464788944,1.611044168,0.141115144,0.477345467,1.220755339,0.008204051,0.279067218,1.161720634,0.075119562,0.390680939,0.933664143,0.04218911,0.228207797,0.642479479,2.951022863,12.54084396,47.25865555,2.781763554,13.5736742,50.47337723,3.420724154,14.68948555,59.88818359,3.626638174,15.9616251,57.46875763,1.769154668,8.060440063,30.77828789,2.289610624,10.42234421,36.9645462
690.9799805,0.008233502,0.013431744,0.084440805,0.107601643,0.397369415,1.763265371,-0.016717795,0.316401452,1.813498735,0.126378581,0.311672121,0.867696047,-0.034326218,0.437871933,0.826245785,0.025309408,0.166009262,0.570840657,2.752715826,12.36625004,46.71107864,2.977071524,12.14359379,48.7555275,3.148709536,14.37392902,55.52510834,3.097775221,16.25066185,55.77564621,1.698339939,8.035889626,28.82675362,2.2251966,8.754928589,36.65100098
691.9699707,0.065942399,0.026637366,0.065182678,0.159131646,0.265902251,1.626151562,0.092569992,0.305091202,1.256818533,0.008072067,0.386695057,1.099585295,0.084131181,0.278464943,1.236882806,0.094826773,0.110438377,0.821822345,2.714616537,12.54029846,45.98009872,2.655827045,12.87708855,45.39934921,3.29632926,14.93524551,53.43566895,3.242470264,15.57270336,55.3767128,1.531266093,6.790799618,28.08688927,1.41625464,9.476998329,35.21213913
692.9500122,0.016474873,-0.033391658,0.019584546,0.229172856,0.62685585,1.361711979,0.082413055,0.380422652,1.053402901,0.116201863,0.206676304,0.852129638,0.076104783,0.225939155,0.801271379,0.076921105,0.253906399,0.743290842,2.40069294,12.22587204,45.16791534,3.138626814,13.02848244,45.84589386,3.22227931,15.46714878,51.82674408,3.19735384,14.6869812,54.75433731,1.290787578,7.194949627,28.3265667,2.154326439,9.27316761,34.4600563
693.9400024,0.032664526,0.078921407,0.144645482,0.134068474,0.509810567,1.495997787,0.092505381,0.37359339,1.131617904,0.073755376,0.270165175,1.08040452,0.016831191,0.287698567,0.739748478,0.033382017,0.206303582,0.683356285,2.516364574,11.52409935,45.03395844,2.590323687,12.77129936,46.70551682,2.779233932,14.68929482,53.84788132,3.298631668,14.16338158,50.90867615,1.357263923,6.796515465,26.85912323,2.167393208,8.428807259,32.79812622
695.0700073,0.041269787,0.052529287,0.059395354,0.248042524,0.429830223,1.837540507,0.100263193,0.400203973,1.523050308,0.204612792,0.306970835,0.911820471,0.075815015,0.184828237,1.016644239,0,0.142267749,0.83284533,2.66244626,10.84879303,43.22543716,1.98711729,11.2382822,44.34832001,3.416280031,14.21721649,51.05609512,3.278688431,12.47748566,51.57064056,1.710728407,6.801422119,25.27541351,2.201822281,8.493701935,33.29428482
696.0499878,-0.041463837,0.078906879,0.130561099,0.034991644,0.419344038,1.594638944,0.033186484,0.17824018,1.294587731,0.073165379,0.447960794,1.056215644,0.008334029,0.327201575,0.89341259,-0.008406046,0.202670008,0.787900925,2.365269899,10.80898952,41.32717896,2.217692137,11.53749657,44.20057297,1.86388588,12.35902405,49.29827118,3.470165014,12.79211807,50.92103195,1.081189036,6.573876858,24.77349281,1.535931587,8.450608253,32.01954269
697.039978,-0.008205667,-0.013145872,0.109769486,0.058682494,0.35631454,1.509762287,0.130081862,0.299294055,1.432832003,0.074508861,0.326946974,1.048774481,0.058828965,0.133088455,1.212812543,0.041161411,0.201064989,0.687107027,2.929614782,10.78236866,39.7976799,1.939115167,11.04770184,44.4259491,2.542246103,13.22385597,49.82995987,3.320808887,12.92490387,47.14134979,1.377490878,6.088567734,26.34004593,1.875767708,8.932804108,29.70934105
698.0200195,0.008223752,0.013248894,0.026159007,0.051416084,0.332704186,1.323082566,0.099951692,0.334106356,1.261256576,-0.065607116,0.265490741,1.081025481,0.084832035,0.417735487,0.733787239,-0.0334219,0.21583581,0.444898933,2.217110634,9.962623596,38.24452972,2.356520891,10.1796875,42.01805115,3.196354389,12.59149742,48.32156754,2.824315786,12.34543705,47.9688797,1.347452641,6.190485477,23.34339714,1.877346635,7.786156178,29.24692154
699.0100098,0.024578076,-0.019852825,0.09730719,0.118825331,0.414347917,1.420032859,0.034119215,0.202534959,1.215983272,0.072929412,0.235679209,0.820853591,0.033390373,0.305662036,0.698314548,0,0.104526654,0.528945088,2.221722841,9.468979836,37.78012466,2.639157534,10.85814381,41.49339676,2.989053965,12.04009438,46.59952164,2.860973835,12.14590836,47.47068787,0.906169534,7.032366753,24.53738213,2.035640478,8.46569252,28.93367004
700,-0.024563588,0.013368806,0.039023884,0.050782043,0.290594399,1.808655739,0.081064209,0.370666623,1.798678279,0.114419282,0.269905537,0.834294736,0.033649359,0.328870088,0.778091073,0,0.111246347,0.56446743,1.963848472,10.72065544,37.47402954,2.204774857,10.89831448,41.3712616,2.876106262,11.41161442,45.44860458,2.637180805,11.95296669,47.38759995,1.522880673,5.996497631,24.14047623,1.778309703,6.923851013,28.25720215
